verse_id,lang,chars,gpt_tokens,o200k_tokens,spm_tokens,chars_per_gpt_tok,chars_per_o200k_tok,chars_per_spm_tok
349,sa,88,84,41,18,1.0476190476190477,2.1463414634146343,4.888888888888889
349,sa_latn,94,70,48,18,1.3428571428571427,1.9583333333333333,5.222222222222222
349,hi,227,218,67,47,1.0412844036697249,3.388059701492537,4.829787234042553
349,en,222,48,48,41,4.625,4.625,5.414634146341464
350,sa,93,91,43,17,1.021978021978022,2.1627906976744184,5.470588235294118
350,sa_latn,95,58,42,16,1.6379310344827587,2.261904761904762,5.9375
350,hi,185,176,62,42,1.0511363636363635,2.9838709677419355,4.404761904761905
350,en,189,42,42,42,4.5,4.5,4.5
351,sa,90,88,42,17,1.0227272727272727,2.142857142857143,5.294117647058823
351,sa_latn,98,61,44,18,1.6065573770491803,2.227272727272727,5.444444444444445
351,hi,148,141,51,29,1.049645390070922,2.9019607843137254,5.103448275862069
351,en,149,30,29,26,4.966666666666667,5.137931034482759,5.730769230769231
352,sa,85,87,37,14,0.9770114942528736,2.2972972972972974,6.071428571428571
352,sa_latn,88,45,37,14,1.9555555555555555,2.3783783783783785,6.285714285714286
352,hi,298,297,83,63,1.0033670033670035,3.5903614457831323,4.73015873015873
352,en,271,56,56,55,4.839285714285714,4.839285714285714,4.927272727272728
353,sa,155,149,82,27,1.0402684563758389,1.8902439024390243,5.7407407407407405
353,sa_latn,179,102,75,27,1.7549019607843137,2.3866666666666667,6.62962962962963
353,hi,325,333,123,81,0.975975975975976,2.6422764227642275,4.012345679012346
353,en,420,118,115,106,3.559322033898305,3.652173913043478,3.9622641509433962
354,sa,155,149,82,27,1.0402684563758389,1.8902439024390243,5.7407407407407405
354,sa_latn,179,102,75,27,1.7549019607843137,2.3866666666666667,6.62962962962963
354,hi,325,333,123,81,0.975975975975976,2.6422764227642275,4.012345679012346
354,en,420,118,115,106,3.559322033898305,3.652173913043478,3.9622641509433962
355,sa,91,88,45,23,1.0340909090909092,2.022222222222222,3.9565217391304346
355,sa_latn,100,76,45,14,1.3157894736842106,2.2222222222222223,7.142857142857143
355,hi,182,183,64,42,0.994535519125683,2.84375,4.333333333333333
355,en,209,52,51,49,4.019230769230769,4.098039215686274,4.26530612244898
356,sa,82,86,42,18,0.9534883720930233,1.9523809523809523,4.555555555555555
356,sa_latn,98,64,42,16,1.53125,2.3333333333333335,6.125
356,hi,185,180,53,42,1.0277777777777777,3.490566037735849,4.404761904761905
356,en,159,41,42,39,3.8780487804878048,3.7857142857142856,4.076923076923077
357,sa,134,129,56,29,1.0387596899224807,2.392857142857143,4.620689655172414
357,sa_latn,134,85,59,29,1.576470588235294,2.2711864406779663,4.620689655172414
357,hi,320,299,100,66,1.0702341137123745,3.2,4.848484848484849
357,en,356,81,78,74,4.395061728395062,4.564102564102564,4.8108108108108105
358,sa,119,115,53,25,1.0347826086956522,2.2452830188679247,4.76
358,sa_latn,128,84,59,26,1.5238095238095237,2.169491525423729,4.923076923076923
358,hi,250,244,74,56,1.0245901639344261,3.3783783783783785,4.464285714285714
358,en,239,49,49,47,4.877551020408164,4.877551020408164,5.085106382978723
359,sa,94,90,42,21,1.0444444444444445,2.238095238095238,4.476190476190476
359,sa_latn,92,63,43,17,1.4603174603174602,2.13953488372093,5.411764705882353
359,hi,232,233,70,50,0.9957081545064378,3.3142857142857145,4.64
359,en,190,38,38,39,5.0,5.0,4.871794871794871
360,sa,92,93,45,15,0.989247311827957,2.0444444444444443,6.133333333333334
360,sa_latn,95,47,39,20,2.021276595744681,2.4358974358974357,4.75
360,hi,130,127,38,30,1.0236220472440944,3.4210526315789473,4.333333333333333
360,en,121,28,26,26,4.321428571428571,4.653846153846154,4.653846153846154
361,sa,90,87,41,20,1.0344827586206897,2.1951219512195124,4.5
361,sa_latn,95,49,37,19,1.9387755102040816,2.5675675675675675,5.0
361,hi,123,116,36,26,1.0603448275862069,3.4166666666666665,4.730769230769231
361,en,115,26,26,25,4.423076923076923,4.423076923076923,4.6
362,sa,102,102,51,23,1.0,2.0,4.434782608695652
362,sa_latn,97,64,49,23,1.515625,1.9795918367346939,4.217391304347826
362,hi,232,222,68,53,1.045045045045045,3.411764705882353,4.377358490566038
362,en,210,44,42,38,4.7727272727272725,5.0,5.526315789473684
363,sa,90,86,40,21,1.0465116279069768,2.25,4.285714285714286
363,sa_latn,100,63,43,15,1.5873015873015872,2.3255813953488373,6.666666666666667
363,hi,189,180,56,38,1.05,3.375,4.973684210526316
363,en,166,39,38,36,4.256410256410256,4.368421052631579,4.611111111111111
364,sa,85,90,48,18,0.9444444444444444,1.7708333333333333,4.722222222222222
364,sa_latn,93,49,37,18,1.8979591836734695,2.5135135135135136,5.166666666666667
364,hi,164,151,57,43,1.086092715231788,2.8771929824561404,3.813953488372093
364,en,200,50,48,44,4.0,4.166666666666667,4.545454545454546
365,sa,87,91,40,16,0.9560439560439561,2.175,5.4375
365,sa_latn,97,53,42,17,1.830188679245283,2.3095238095238093,5.705882352941177
365,hi,162,155,51,36,1.0451612903225806,3.176470588235294,4.5
365,en,187,40,40,39,4.675,4.675,4.794871794871795
366,sa,100,96,49,21,1.0416666666666667,2.0408163265306123,4.761904761904762
366,sa_latn,103,61,45,22,1.6885245901639345,2.2888888888888888,4.681818181818182
366,hi,205,198,60,47,1.0353535353535352,3.4166666666666665,4.361702127659575
366,en,164,37,35,35,4.4324324324324325,4.685714285714286,4.685714285714286
367,sa,84,80,43,24,1.05,1.9534883720930232,3.5
367,sa_latn,92,46,39,19,2.0,2.358974358974359,4.842105263157895
367,hi,136,132,41,28,1.0303030303030303,3.317073170731707,4.857142857142857
367,en,141,27,26,25,5.222222222222222,5.423076923076923,5.64
368,sa,96,92,38,20,1.0434782608695652,2.526315789473684,4.8
368,sa_latn,104,59,44,16,1.7627118644067796,2.3636363636363638,6.5
368,hi,138,130,46,32,1.0615384615384615,3.0,4.3125
368,en,126,31,30,29,4.064516129032258,4.2,4.344827586206897
369,sa,108,102,52,22,1.0588235294117647,2.076923076923077,4.909090909090909
369,sa_latn,105,65,48,22,1.6153846153846154,2.1875,4.7727272727272725
369,hi,143,132,45,37,1.0833333333333333,3.1777777777777776,3.864864864864865
369,en,147,32,32,31,4.59375,4.59375,4.741935483870968
370,sa,93,89,41,17,1.0449438202247192,2.268292682926829,5.470588235294118
370,sa_latn,96,60,42,15,1.6,2.2857142857142856,6.4
370,hi,156,149,46,32,1.0469798657718121,3.391304347826087,4.875
370,en,151,33,32,29,4.575757575757576,4.71875,5.206896551724138
371,sa,88,87,43,16,1.0114942528735633,2.046511627906977,5.5
371,sa_latn,95,57,40,19,1.6666666666666667,2.375,5.0
371,hi,131,125,41,30,1.048,3.1951219512195124,4.366666666666666
371,en,149,37,37,35,4.027027027027027,4.027027027027027,4.257142857142857
372,sa,95,98,49,20,0.9693877551020408,1.9387755102040816,4.75
372,sa_latn,109,73,55,22,1.4931506849315068,1.981818181818182,4.954545454545454
372,hi,172,172,60,33,1.0,2.8666666666666667,5.212121212121212
372,en,156,34,34,33,4.588235294117647,4.588235294117647,4.7272727272727275
373,sa,81,78,39,21,1.0384615384615385,2.076923076923077,3.857142857142857
373,sa_latn,93,70,44,17,1.3285714285714285,2.1136363636363638,5.470588235294118
373,hi,142,138,44,35,1.0289855072463767,3.227272727272727,4.057142857142857
373,en,119,27,26,25,4.407407407407407,4.576923076923077,4.76
374,sa,85,82,40,21,1.0365853658536586,2.125,4.0476190476190474
374,sa_latn,92,52,39,17,1.7692307692307692,2.358974358974359,5.411764705882353
374,hi,149,141,49,32,1.0567375886524824,3.0408163265306123,4.65625
374,en,158,33,34,31,4.787878787878788,4.647058823529412,5.096774193548387
375,sa,166,175,88,36,0.9485714285714286,1.8863636363636365,4.611111111111111
375,sa_latn,196,134,97,28,1.462686567164179,2.020618556701031,7.0
375,hi,226,226,83,58,1.0,2.7228915662650603,3.896551724137931
375,en,296,66,68,61,4.484848484848484,4.352941176470588,4.852459016393443
376,sa,166,175,88,36,0.9485714285714286,1.8863636363636365,4.611111111111111
376,sa_latn,196,134,97,28,1.462686567164179,2.020618556701031,7.0
376,hi,226,226,83,58,1.0,2.7228915662650603,3.896551724137931
376,en,296,66,68,61,4.484848484848484,4.352941176470588,4.852459016393443
377,sa,85,81,37,20,1.0493827160493827,2.2972972972972974,4.25
377,sa_latn,91,62,41,14,1.467741935483871,2.2195121951219514,6.5
377,hi,140,137,42,30,1.0218978102189782,3.3333333333333335,4.666666666666667
377,en,163,37,37,36,4.405405405405405,4.405405405405405,4.527777777777778
378,sa,87,89,41,19,0.9775280898876404,2.1219512195121952,4.578947368421052
378,sa_latn,91,49,37,16,1.8571428571428572,2.4594594594594597,5.6875
378,hi,144,144,44,31,1.0,3.272727272727273,4.645161290322581
378,en,132,31,28,26,4.258064516129032,4.714285714285714,5.076923076923077
379,sa,87,81,39,18,1.0740740740740742,2.230769230769231,4.833333333333333
379,sa_latn,92,49,36,14,1.8775510204081634,2.5555555555555554,6.571428571428571
379,hi,163,166,54,35,0.9819277108433735,3.0185185185185186,4.6571428571428575
379,en,136,27,27,27,5.037037037037037,5.037037037037037,5.037037037037037
380,sa,89,89,42,22,1.0,2.119047619047619,4.045454545454546
380,sa_latn,102,49,37,22,2.0816326530612246,2.7567567567567566,4.636363636363637
380,hi,234,225,69,49,1.04,3.391304347826087,4.775510204081633
380,en,216,44,42,40,4.909090909090909,5.142857142857143,5.4
381,sa,87,86,41,18,1.0116279069767442,2.1219512195121952,4.833333333333333
381,sa_latn,90,59,41,18,1.5254237288135593,2.1951219512195124,5.0
381,hi,122,119,36,26,1.0252100840336134,3.388888888888889,4.6923076923076925
381,en,123,25,25,25,4.92,4.92,4.92
382,sa,80,80,37,18,1.0,2.1621621621621623,4.444444444444445
382,sa_latn,90,60,45,19,1.5,2.0,4.7368421052631575
382,hi,127,127,41,27,1.0,3.097560975609756,4.703703703703703
382,en,138,29,28,28,4.758620689655173,4.928571428571429,4.928571428571429
383,sa,185,183,89,33,1.010928961748634,2.0786516853932584,5.606060606060606
383,sa_latn,202,122,85,27,1.6557377049180328,2.376470588235294,7.481481481481482
383,hi,222,231,74,58,0.961038961038961,3.0,3.8275862068965516
383,en,271,70,69,62,3.8714285714285714,3.927536231884058,4.370967741935484
384,sa,185,183,89,33,1.010928961748634,2.0786516853932584,5.606060606060606
384,sa_latn,202,122,85,27,1.6557377049180328,2.376470588235294,7.481481481481482
384,hi,222,231,74,58,0.961038961038961,3.0,3.8275862068965516
384,en,271,70,69,62,3.8714285714285714,3.927536231884058,4.370967741935484
385,sa,85,84,45,21,1.0119047619047619,1.8888888888888888,4.0476190476190474
385,sa_latn,93,49,38,18,1.8979591836734695,2.4473684210526314,5.166666666666667
385,hi,164,159,47,39,1.0314465408805031,3.4893617021276597,4.205128205128205
385,en,143,29,29,29,4.931034482758621,4.931034482758621,4.931034482758621
386,sa,79,81,37,13,0.9753086419753086,2.135135135135135,6.076923076923077
386,sa_latn,89,49,42,16,1.816326530612245,2.119047619047619,5.5625
386,hi,167,165,55,37,1.0121212121212122,3.036363636363636,4.513513513513513
386,en,167,37,37,35,4.513513513513513,4.513513513513513,4.771428571428571
387,sa,187,188,91,27,0.9946808510638298,2.0549450549450547,6.925925925925926
387,sa_latn,197,124,89,27,1.5887096774193548,2.2134831460674156,7.296296296296297
387,hi,321,317,91,66,1.0126182965299684,3.5274725274725274,4.863636363636363
387,en,248,58,59,54,4.275862068965517,4.203389830508475,4.592592592592593
388,sa,187,188,91,27,0.9946808510638298,2.0549450549450547,6.925925925925926
388,sa_latn,197,124,89,27,1.5887096774193548,2.2134831460674156,7.296296296296297
388,hi,321,317,91,66,1.0126182965299684,3.5274725274725274,4.863636363636363
388,en,248,58,59,54,4.275862068965517,4.203389830508475,4.592592592592593
389,sa,90,95,46,20,0.9473684210526315,1.9565217391304348,4.5
389,sa_latn,95,64,41,16,1.484375,2.317073170731707,5.9375
389,hi,157,160,55,33,0.98125,2.8545454545454545,4.757575757575758
389,en,116,27,25,23,4.296296296296297,4.64,5.043478260869565
390,sa,112,110,47,22,1.018181818181818,2.382978723404255,5.090909090909091
390,sa_latn,117,72,52,21,1.625,2.25,5.571428571428571
390,hi,138,140,47,30,0.9857142857142858,2.9361702127659575,4.6
390,en,128,32,32,30,4.0,4.0,4.266666666666667
391,sa,76,78,34,16,0.9743589743589743,2.235294117647059,4.75
391,sa_latn,92,56,41,18,1.6428571428571428,2.2439024390243905,5.111111111111111
391,hi,103,108,34,24,0.9537037037037037,3.0294117647058822,4.291666666666667
391,en,108,28,28,27,3.857142857142857,3.857142857142857,4.0
392,sa,87,87,46,17,1.0,1.891304347826087,5.117647058823529
392,sa_latn,93,71,45,16,1.3098591549295775,2.066666666666667,5.8125
392,hi,135,127,46,26,1.062992125984252,2.9347826086956523,5.1923076923076925
392,en,175,44,43,38,3.977272727272727,4.069767441860465,4.605263157894737
393,sa,89,88,47,17,1.0113636363636365,1.8936170212765957,5.235294117647059
393,sa_latn,89,61,41,15,1.459016393442623,2.1707317073170733,5.933333333333334
393,hi,122,118,39,26,1.0338983050847457,3.128205128205128,4.6923076923076925
393,en,154,36,36,31,4.277777777777778,4.277777777777778,4.967741935483871
394,sa,92,90,51,19,1.0222222222222221,1.803921568627451,4.842105263157895
394,sa_latn,98,73,50,17,1.3424657534246576,1.96,5.764705882352941
394,hi,102,102,40,23,1.0,2.55,4.434782608695652
394,en,158,41,41,33,3.8536585365853657,3.8536585365853657,4.787878787878788
395,sa,90,82,42,22,1.0975609756097562,2.142857142857143,4.090909090909091
395,sa_latn,95,65,41,15,1.4615384615384615,2.317073170731707,6.333333333333333
395,hi,111,109,38,22,1.018348623853211,2.9210526315789473,5.045454545454546
395,en,139,38,36,30,3.6578947368421053,3.861111111111111,4.633333333333334
396,sa,87,89,45,20,0.9775280898876404,1.9333333333333333,4.35
396,sa_latn,94,74,47,17,1.2702702702702702,2.0,5.529411764705882
396,hi,130,135,48,28,0.9629629629629629,2.7083333333333335,4.642857142857143
396,en,184,42,42,35,4.380952380952381,4.380952380952381,5.257142857142857
397,sa,93,91,44,23,1.021978021978022,2.1136363636363638,4.043478260869565
397,sa_latn,99,84,50,16,1.1785714285714286,1.98,6.1875
397,hi,129,134,46,31,0.9626865671641791,2.8043478260869565,4.161290322580645
397,en,167,52,49,36,3.2115384615384617,3.4081632653061225,4.638888888888889
398,sa,87,90,43,21,0.9666666666666667,2.0232558139534884,4.142857142857143
398,sa_latn,95,68,45,17,1.3970588235294117,2.111111111111111,5.588235294117647
398,hi,144,145,50,30,0.993103448275862,2.88,4.8
398,en,167,44,43,34,3.7954545454545454,3.883720930232558,4.911764705882353
399,sa,89,87,50,23,1.0229885057471264,1.78,3.869565217391304
399,sa_latn,92,64,43,17,1.4375,2.13953488372093,5.411764705882353
399,hi,129,122,48,27,1.0573770491803278,2.6875,4.777777777777778
399,en,178,50,48,38,3.56,3.7083333333333335,4.684210526315789
400,sa,81,81,43,20,1.0,1.8837209302325582,4.05
400,sa_latn,89,60,43,14,1.4833333333333334,2.0697674418604652,6.357142857142857
400,hi,148,151,52,32,0.9801324503311258,2.8461538461538463,4.625
400,en,161,42,42,34,3.8333333333333335,3.8333333333333335,4.735294117647059
401,sa,94,93,50,22,1.010752688172043,1.88,4.2727272727272725
401,sa_latn,101,73,46,21,1.3835616438356164,2.1956521739130435,4.809523809523809
401,hi,117,117,37,24,1.0,3.1621621621621623,4.875
401,en,138,33,33,30,4.181818181818182,4.181818181818182,4.6
402,sa,83,81,44,22,1.0246913580246915,1.8863636363636365,3.772727272727273
402,sa_latn,94,64,46,17,1.46875,2.0434782608695654,5.529411764705882
402,hi,131,134,42,28,0.9776119402985075,3.119047619047619,4.678571428571429
402,en,161,43,43,38,3.744186046511628,3.744186046511628,4.2368421052631575
403,sa,87,88,38,17,0.9886363636363636,2.289473684210526,5.117647058823529
403,sa_latn,94,58,42,16,1.6206896551724137,2.238095238095238,5.875
403,hi,141,144,45,30,0.9791666666666666,3.1333333333333333,4.7
403,en,165,38,38,36,4.342105263157895,4.342105263157895,4.583333333333333
404,sa,86,84,42,19,1.0238095238095237,2.0476190476190474,4.526315789473684
404,sa_latn,92,67,45,18,1.373134328358209,2.0444444444444443,5.111111111111111
404,hi,133,133,47,29,1.0,2.8297872340425534,4.586206896551724
404,en,145,35,34,33,4.142857142857143,4.264705882352941,4.393939393939394
405,sa,101,101,45,21,1.0,2.2444444444444445,4.809523809523809
405,sa_latn,111,81,58,19,1.3703703703703705,1.9137931034482758,5.842105263157895
405,hi,191,190,59,41,1.0052631578947369,3.23728813559322,4.658536585365853
405,en,196,45,44,43,4.355555555555555,4.454545454545454,4.558139534883721
406,sa,87,85,41,19,1.0235294117647058,2.1219512195121952,4.578947368421052
406,sa_latn,94,73,50,19,1.2876712328767124,1.88,4.947368421052632
406,hi,150,146,52,34,1.0273972602739727,2.8846153846153846,4.411764705882353
406,en,220,56,57,45,3.9285714285714284,3.8596491228070176,4.888888888888889
407,sa,90,92,45,14,0.9782608695652174,2.0,6.428571428571429
407,sa_latn,94,51,39,19,1.8431372549019607,2.41025641025641,4.947368421052632
407,hi,130,132,38,26,0.9848484848484849,3.4210526315789473,5.0
407,en,162,38,38,35,4.2631578947368425,4.2631578947368425,4.628571428571429
408,sa,87,90,46,19,0.9666666666666667,1.891304347826087,4.578947368421052
408,sa_latn,90,81,51,16,1.1111111111111112,1.7647058823529411,5.625
408,hi,128,134,43,25,0.9552238805970149,2.9767441860465116,5.12
408,en,173,47,43,35,3.6808510638297873,4.023255813953488,4.942857142857143
409,sa,89,92,46,18,0.967391304347826,1.934782608695652,4.944444444444445
409,sa_latn,90,62,45,16,1.4516129032258065,2.0,5.625
409,hi,163,168,49,32,0.9702380952380952,3.326530612244898,5.09375
409,en,177,36,36,34,4.916666666666667,4.916666666666667,5.205882352941177
410,sa,83,86,42,15,0.9651162790697675,1.9761904761904763,5.533333333333333
410,sa_latn,96,51,39,18,1.8823529411764706,2.4615384615384617,5.333333333333333
410,hi,74,75,24,19,0.9866666666666667,3.0833333333333335,3.8947368421052633
410,en,110,25,25,25,4.4,4.4,4.4
411,sa,92,90,43,21,1.0222222222222221,2.13953488372093,4.380952380952381
411,sa_latn,90,54,40,16,1.6666666666666667,2.25,5.625
411,hi,116,109,35,26,1.0642201834862386,3.3142857142857145,4.461538461538462
411,en,137,31,31,29,4.419354838709677,4.419354838709677,4.724137931034483
412,sa,86,90,44,20,0.9555555555555556,1.9545454545454546,4.3
412,sa_latn,101,54,43,20,1.8703703703703705,2.3488372093023258,5.05
412,hi,106,101,35,23,1.0495049504950495,3.0285714285714285,4.608695652173913
412,en,104,24,24,23,4.333333333333333,4.333333333333333,4.521739130434782
413,sa,86,88,42,18,0.9772727272727273,2.0476190476190474,4.777777777777778
413,sa_latn,91,54,39,16,1.6851851851851851,2.3333333333333335,5.6875
413,hi,151,146,42,34,1.0342465753424657,3.5952380952380953,4.4411764705882355
413,en,150,33,34,31,4.545454545454546,4.411764705882353,4.838709677419355
414,sa,98,100,48,19,0.98,2.0416666666666665,5.157894736842105
414,sa_latn,108,54,43,22,2.0,2.511627906976744,4.909090909090909
414,hi,116,112,39,27,1.0357142857142858,2.9743589743589745,4.296296296296297
414,en,152,30,30,27,5.066666666666666,5.066666666666666,5.62962962962963
415,sa,89,88,43,20,1.0113636363636365,2.0697674418604652,4.45
415,sa_latn,95,55,42,18,1.7272727272727273,2.261904761904762,5.277777777777778
415,hi,129,123,41,29,1.048780487804878,3.1463414634146343,4.448275862068965
415,en,152,31,30,30,4.903225806451613,5.066666666666666,5.066666666666666
416,sa,83,86,38,17,0.9651162790697675,2.1842105263157894,4.882352941176471
416,sa_latn,95,59,44,14,1.6101694915254237,2.159090909090909,6.785714285714286
416,hi,141,134,41,31,1.0522388059701493,3.4390243902439024,4.548387096774194
416,en,134,29,29,29,4.620689655172414,4.620689655172414,4.620689655172414
417,sa,89,90,39,17,0.9888888888888889,2.282051282051282,5.235294117647059
417,sa_latn,97,52,38,15,1.8653846153846154,2.5526315789473686,6.466666666666667
417,hi,142,142,40,31,1.0,3.55,4.580645161290323
417,en,130,31,30,28,4.193548387096774,4.333333333333333,4.642857142857143
418,sa,96,98,48,21,0.9795918367346939,2.0,4.571428571428571
418,sa_latn,111,73,57,23,1.5205479452054795,1.9473684210526316,4.826086956521739
418,hi,119,122,41,25,0.9754098360655737,2.902439024390244,4.76
418,en,122,28,28,26,4.357142857142857,4.357142857142857,4.6923076923076925
419,sa,90,96,42,17,0.9375,2.142857142857143,5.294117647058823
419,sa_latn,96,66,51,15,1.4545454545454546,1.8823529411764706,6.4
419,hi,180,178,73,46,1.0112359550561798,2.4657534246575343,3.9130434782608696
419,en,213,69,68,55,3.0869565217391304,3.1323529411764706,3.8727272727272726
420,sa,88,91,46,16,0.967032967032967,1.9130434782608696,5.5
420,sa_latn,103,61,48,18,1.6885245901639345,2.1458333333333335,5.722222222222222
420,hi,161,158,51,35,1.018987341772152,3.156862745098039,4.6
420,en,193,40,40,39,4.825,4.825,4.948717948717949
421,sa,91,93,45,21,0.978494623655914,2.022222222222222,4.333333333333333
421,sa_latn,102,64,47,17,1.59375,2.1702127659574466,6.0
421,hi,157,157,47,31,1.0,3.3404255319148937,5.064516129032258
421,en,135,29,29,27,4.655172413793103,4.655172413793103,5.0
422,sa,92,95,45,18,0.968421052631579,2.0444444444444443,5.111111111111111
422,sa_latn,103,57,44,16,1.8070175438596492,2.340909090909091,6.4375
422,hi,111,109,40,24,1.018348623853211,2.775,4.625
422,en,128,32,33,28,4.0,3.878787878787879,4.571428571428571
423,sa,159,162,72,19,0.9814814814814815,2.2083333333333335,8.368421052631579
423,sa_latn,176,91,76,28,1.934065934065934,2.3157894736842106,6.285714285714286
423,hi,349,355,111,76,0.9830985915492958,3.144144144144144,4.592105263157895
423,en,317,61,61,57,5.19672131147541,5.19672131147541,5.56140350877193
424,sa,159,162,72,19,0.9814814814814815,2.2083333333333335,8.368421052631579
424,sa_latn,176,91,76,28,1.934065934065934,2.3157894736842106,6.285714285714286
424,hi,349,355,111,76,0.9830985915492958,3.144144144144144,4.592105263157895
424,en,317,61,61,57,5.19672131147541,5.19672131147541,5.56140350877193
425,sa,87,86,42,19,1.0116279069767442,2.0714285714285716,4.578947368421052
425,sa_latn,94,55,43,16,1.709090909090909,2.186046511627907,5.875
425,hi,117,115,34,26,1.017391304347826,3.4411764705882355,4.5
425,en,113,26,25,24,4.346153846153846,4.52,4.708333333333333
426,sa,83,85,37,15,0.9764705882352941,2.2432432432432434,5.533333333333333
426,sa_latn,94,54,41,16,1.7407407407407407,2.292682926829268,5.875
426,hi,92,84,29,20,1.0952380952380953,3.1724137931034484,4.6
426,en,116,26,26,24,4.461538461538462,4.461538461538462,4.833333333333333
427,sa,80,79,42,19,1.0126582278481013,1.9047619047619047,4.2105263157894735
427,sa_latn,91,74,50,15,1.2297297297297298,1.82,6.066666666666666
427,hi,152,156,49,32,0.9743589743589743,3.1020408163265305,4.75
427,en,127,29,29,28,4.379310344827586,4.379310344827586,4.535714285714286
428,sa,131,137,62,26,0.9562043795620438,2.1129032258064515,5.038461538461538
428,sa_latn,150,95,72,27,1.5789473684210527,2.0833333333333335,5.555555555555555
428,hi,162,156,52,38,1.0384615384615385,3.1153846153846154,4.2631578947368425
428,en,194,50,47,43,3.88,4.127659574468085,4.511627906976744
429,sa,117,119,51,23,0.9831932773109243,2.2941176470588234,5.086956521739131
429,sa_latn,129,77,63,26,1.6753246753246753,2.0476190476190474,4.961538461538462
429,hi,205,206,71,48,0.9951456310679612,2.887323943661972,4.270833333333333
429,en,202,48,48,47,4.208333333333333,4.208333333333333,4.297872340425532
430,sa,127,122,58,24,1.040983606557377,2.189655172413793,5.291666666666667
430,sa_latn,127,83,60,19,1.5301204819277108,2.1166666666666667,6.684210526315789
430,hi,255,246,82,54,1.0365853658536586,3.1097560975609757,4.722222222222222
430,en,236,56,55,51,4.214285714285714,4.290909090909091,4.627450980392157
431,sa,113,109,52,22,1.036697247706422,2.173076923076923,5.136363636363637
431,sa_latn,131,77,59,22,1.7012987012987013,2.2203389830508473,5.954545454545454
431,hi,185,176,58,41,1.0511363636363635,3.189655172413793,4.512195121951219
431,en,265,54,52,51,4.907407407407407,5.096153846153846,5.196078431372549
432,sa,118,119,58,22,0.9915966386554622,2.0344827586206895,5.363636363636363
432,sa_latn,129,73,63,28,1.7671232876712328,2.0476190476190474,4.607142857142857
432,hi,195,189,59,47,1.0317460317460319,3.305084745762712,4.148936170212766
432,en,218,50,50,49,4.36,4.36,4.448979591836735
433,sa,125,128,60,24,0.9765625,2.0833333333333335,5.208333333333333
433,sa_latn,138,94,61,23,1.4680851063829787,2.262295081967213,6.0
433,hi,187,184,57,44,1.016304347826087,3.280701754385965,4.25
433,en,191,40,41,38,4.775,4.658536585365853,5.026315789473684
434,sa,140,136,70,33,1.0294117647058822,2.0,4.242424242424242
434,sa_latn,139,99,69,25,1.404040404040404,2.0144927536231885,5.56
434,hi,206,190,63,45,1.0842105263157895,3.2698412698412698,4.5777777777777775
434,en,215,46,45,40,4.673913043478261,4.777777777777778,5.375
435,sa,130,132,62,25,0.9848484848484849,2.096774193548387,5.2
435,sa_latn,142,83,67,29,1.7108433734939759,2.1194029850746268,4.896551724137931
435,hi,138,141,54,33,0.9787234042553191,2.5555555555555554,4.181818181818182
435,en,158,56,53,33,2.8214285714285716,2.981132075471698,4.787878787878788
436,sa,115,119,55,23,0.9663865546218487,2.090909090909091,5.0
436,sa_latn,127,90,64,27,1.4111111111111112,1.984375,4.703703703703703
436,hi,160,159,58,38,1.0062893081761006,2.7586206896551726,4.2105263157894735
436,en,182,44,44,42,4.136363636363637,4.136363636363637,4.333333333333333
437,sa,129,132,62,28,0.9772727272727273,2.0806451612903225,4.607142857142857
437,sa_latn,140,109,75,27,1.2844036697247707,1.8666666666666667,5.185185185185185
437,hi,207,208,70,46,0.9951923076923077,2.9571428571428573,4.5
437,en,200,45,45,42,4.444444444444445,4.444444444444445,4.761904761904762
438,sa,108,110,48,25,0.9818181818181818,2.25,4.32
438,sa_latn,124,75,55,23,1.6533333333333333,2.2545454545454544,5.391304347826087
438,hi,202,201,70,44,1.0049751243781095,2.8857142857142857,4.590909090909091
438,en,241,53,54,52,4.547169811320755,4.462962962962963,4.634615384615385
439,sa,240,249,123,36,0.963855421686747,1.951219512195122,6.666666666666667
439,sa_latn,259,174,124,34,1.4885057471264367,2.088709677419355,7.617647058823529
439,hi,237,227,74,50,1.0440528634361232,3.2027027027027026,4.74
439,en,252,59,59,48,4.271186440677966,4.271186440677966,5.25
440,sa,240,249,123,36,0.963855421686747,1.951219512195122,6.666666666666667
440,sa_latn,259,174,124,34,1.4885057471264367,2.088709677419355,7.617647058823529
440,hi,237,227,74,50,1.0440528634361232,3.2027027027027026,4.74
440,en,252,59,59,48,4.271186440677966,4.271186440677966,5.25
441,sa,224,232,115,34,0.9655172413793104,1.9478260869565218,6.588235294117647
441,sa_latn,245,152,117,32,1.611842105263158,2.094017094017094,7.65625
441,hi,288,264,87,63,1.0909090909090908,3.310344827586207,4.571428571428571
441,en,250,50,50,49,5.0,5.0,5.1020408163265305
442,sa,224,232,115,34,0.9655172413793104,1.9478260869565218,6.588235294117647
442,sa_latn,245,152,117,32,1.611842105263158,2.094017094017094,7.65625
442,hi,288,264,87,63,1.0909090909090908,3.310344827586207,4.571428571428571
442,en,250,50,50,49,5.0,5.0,5.1020408163265305
443,sa,121,120,62,30,1.0083333333333333,1.9516129032258065,4.033333333333333
443,sa_latn,126,70,53,23,1.8,2.3773584905660377,5.478260869565218
443,hi,216,205,76,45,1.053658536585366,2.8421052631578947,4.8
